epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
124,2722.65,0.32486,0.58058,0.00843,0.79961,0.78453,0.84047,0.83992,0.19623,0.79041,0.00927,0.0051292,0.0051292,0.0051292
125,2744.46,0.3398,0.56153,0.00917,0.7234,0.78333,0.81441,0.79963,0.25771,0.82142,0.01227,0.0050896,0.0050896,0.0050896
126,2766.38,0.32716,0.54705,0.00874,0.72264,0.86154,0.82352,0.82255,0.13434,0.75038,0.0063,0.00505,0.00505,0.00505
127,2788.28,0.31459,0.52963,0.00841,0.75738,0.80068,0.84991,0.84758,0.1767,0.83494,0.00836,0.0050104,0.0050104,0.0050104
128,2810.13,0.30634,0.53091,0.00808,0.79231,0.85811,0.86712,0.86268,0.21082,0.65874,0.00996,0.0049708,0.0049708,0.0049708
129,2831.99,0.31896,0.58684,0.0084,0.8264,0.83396,0.84622,0.84536,0.18907,0.72682,0.00882,0.0049312,0.0049312,0.0049312
130,2853.95,0.29736,0.53462,0.00799,0.84684,0.75418,0.83286,0.83277,0.17315,0.80792,0.00815,0.0048916,0.0048916,0.0048916
131,2875.97,0.30142,0.56807,0.00802,0.88256,0.73096,0.85704,0.85056,0.26288,0.69774,0.01245,0.004852,0.004852,0.004852
132,2898.34,0.30792,0.5728,0.00815,0.80875,0.73141,0.80061,0.79315,0.22112,0.86681,0.01046,0.0048124,0.0048124,0.0048124
133,2920.32,0.29279,0.54659,0.0076,0.8596,0.80243,0.8735,0.87023,0.21199,0.67508,0.01,0.0047728,0.0047728,0.0047728
134,2942.11,0.29643,0.57645,0.00781,0.84057,0.81569,0.87809,0.87498,0.23549,0.68658,0.01114,0.0047332,0.0047332,0.0047332
135,2963.93,0.29139,0.5408,0.0076,0.80279,0.73438,0.78645,0.78048,0.24342,1.07275,0.01161,0.0046936,0.0046936,0.0046936
136,2985.77,0.3049,0.56567,0.00811,0.8155,0.82184,0.85509,0.85198,0.21681,0.73926,0.01027,0.004654,0.004654,0.004654
137,3007.6,0.29378,0.51705,0.00775,0.83636,0.74666,0.849,0.84755,0.19523,0.74181,0.00917,0.0046144,0.0046144,0.0046144
